XCoord,YCoord,OBJECTID,XCOORD,YCOORD,OBJECTID_1,POINT_X,POINT_Y,AGE,COMPLEX,COMDIST,SUBWAY,MAJROAD,AGEAVE,POPDEN,BLSPOPF,FIRENO,CAR2012R,TAX,AREA,PRICE,FLOOR1,UNITPRI
952787.0186,1941643.557,931,952787.0186,1941643.557,931,952787.0186,1941643.557,1.041393,0,1.473388,2.649923,2.487873,1.591065,4.417441,0.007542,11,0.215829,4.084362,2.048364,4.623249,0,2.574885
952842.5488,1948725.499,932,952842.5488,1948725.499,932,952842.5488,1948725.499,0.60206,1.146128,2.713468,2.632021,1.842697,1.647383,3.754849,0.015463,25,0.847674,5.114744,2.199371,5.10722,0,2.907849
952813.3938,1941594.18,933,952813.3938,1941594.18,933,952813.3938,1941594.18,1.431364,0,1.67422,2.70071,2.545535,1.591065,4.417441,0.007542,11,0.215829,4.084362,1.790567,4.506505,0,2.715938
952853.749,1946977.132,934,952853.749,1946977.132,934,952853.749,1946977.132,1.146128,0.60206,2.599844,2.76725,1.895602,1.596597,3.990901,0.000857,9,0.301817,4.719861,2.003719,4.933218,0,2.929499
952894.4671,1945533.474,935,952894.4671,1945533.474,935,952894.4671,1945533.474,1.431364,1.447158,3.172922,3.088877,1.991802,1.617,4.360005,0.011848,11,0.208538,4.41908,2.007093,4.720651,0.5,2.713558
952940.117,1950763.757,936,952940.117,1950763.757,936,952940.117,1950763.757,1,0,2.380106,2.61042,1.389943,1.638489,4.299308,0.035662,10,0.282577,4.539064,1.868409,4.60206,0,2.733651
953004.8452,1952817.798,937,953004.8452,1952817.798,937,953004.8452,1952817.798,0.845098,0,2.466744,2.685,1.790907,1.632457,3.91579,0.008883,15,0.519739,4.929409,2.213066,5.206826,0,2.99376
952951.919,1943355.365,938,952951.919,1943355.365,938,952951.919,1943355.365,1.255273,0.845098,2.998325,2.624039,1.719379,1.61066,4.454082,0.00852,4,0.25319,4.175715,1.885545,4.557902,0.25,2.672357
953025.5562,1941954.771,939,953025.5562,1941954.771,939,953025.5562,1941954.771,1,0,2.411552,2.601027,1.526604,1.597695,4.624354,0.023386,15,0.204242,4.14314,1.913231,4.522444,1,2.609213
953055.6397,1946904.732,940,953055.6397,1946904.732,940,953055.6397,1946904.732,0.778151,0,2.663611,2.63195,2.073916,1.596597,3.990901,0.000857,9,0.301817,4.719861,1.927268,4.812913,0,2.885645
953099.2943,1952921.474,941,953099.2943,1952921.474,941,953099.2943,1952921.474,0.845098,0.778151,2.424494,2.546139,1.959456,1.632457,3.91579,0.008883,15,0.519739,4.929409,1.988102,4.889587,0,2.901485
953065.8372,1946934.027,942,953065.8372,1946934.027,942,953065.8372,1946934.027,1.60206,0.477121,2.63777,2.607069,1.944512,1.596597,3.990901,0.000857,9,0.301817,4.719861,2.313329,4.901729,0,2.5884
953097.4382,1948160.388,943,953097.4382,1948160.388,943,953097.4382,1948160.388,1.041393,0,2.440317,2.322739,1.842214,1.647383,3.754849,0.015463,25,0.847674,5.114744,1.470263,4.342423,0,2.87216
953065.8931,1942469.153,944,953065.8931,1942469.153,944,953065.8931,1942469.153,1.041393,0.30103,2.817337,2.687568,2.462376,1.613842,4.597406,0.015228,5,0.228687,3.772615,1.929317,4.534026,1,2.604709
953096.0502,1947446.162,945,953096.0502,1947446.162,945,953096.0502,1947446.162,0.90309,0.477121,1.25613,2.61441,1.953882,1.647383,3.754849,0.015463,25,0.847674,5.114744,2.057552,4.997823,0,2.940271
953074.3437,1942139.497,946,953074.3437,1942139.497,946,953074.3437,1942139.497,1.079181,0.60206,2.622205,2.634495,2.152325,1.613842,4.597406,0.015228,5,0.228687,3.772615,1.929368,4.556303,0,2.626935
953118.4542,1947125.516,947,953118.4542,1947125.516,947,953118.4542,1947125.516,1.176091,0.90309,2.439982,2.475656,1.640518,1.596597,3.990901,0.000857,9,0.301817,4.719861,1.941078,4.874878,0,2.9338
953100.9727,1942764.705,948,953100.9727,1942764.705,948,953100.9727,1942764.705,1.447158,0.778151,2.960574,2.312655,2.302947,1.60206,4.424853,0.014115,8,0.241541,3.74123,1.778368,4.4843,0,2.705932
953135.9628,1948729.121,949,953135.9628,1948729.121,949,953135.9628,1948729.121,0.477121,0,2.501538,2.529018,1.559489,1.647383,3.754849,0.015463,25,0.847674,5.114744,1.907143,4.90309,0,2.995947
953150.6114,1948232.107,950,953150.6114,1948232.107,950,953150.6114,1948232.107,1,0.60206,2.417525,2.344221,1.852071,1.647383,3.754849,0.015463,25,0.847674,5.114744,1.928677,4.757738,0,2.829061
953157.9972,1943366.131,951,953157.9972,1943366.131,951,953157.9972,1943366.131,1.380211,0.954243,3.015941,2.578547,2.332678,1.61066,4.454082,0.00852,4,0.25319,4.175715,1.928576,4.535794,0,2.607218
953153.71,1942324.852,952,953153.71,1942324.852,952,953153.71,1942324.852,0.778151,0.90309,2.776656,2.749614,2.535674,1.613842,4.597406,0.015228,5,0.228687,3.772615,1.928472,4.661688,0,2.733216
953191.5185,1947054.198,953,953191.5185,1947054.198,953,953191.5185,1947054.198,1.230449,0.477121,2.542408,2.379585,1.669981,1.596597,3.990901,0.000857,9,0.301817,4.719861,1.853069,4.805098,0.25,2.952029
953221.9644,1952120.218,954,953221.9644,1952120.218,954,953221.9644,1952120.218,1.69897,0,2.322573,2.496021,2.187173,1.621176,3.299886,0.005805,10,1.879156,3.955062,1.665206,4.469822,0,2.804616
953176.7922,1943473.075,955,953176.7922,1943473.075,955,953176.7922,1943473.075,1.079181,1.30103,3.023779,2.686918,2.484442,1.61066,4.454082,0.00852,4,0.25319,4.175715,1.929266,4.633468,1,2.704202
953188.0966,1945396.155,956,953188.0966,1945396.155,956,953188.0966,1945396.155,1.431364,1.230449,3.256432,2.955864,1.998798,1.617,4.360005,0.011848,11,0.208538,4.41908,1.934885,4.713628,0.333333,2.778743
953228.9368,1947352.805,957,953228.9368,1947352.805,957,953228.9368,1947352.805,0.778151,0.477121,1.95709,2.446885,2.011587,1.647383,3.754849,0.015463,25,0.847674,5.114744,2.188844,5.146128,0,2.957284
953256.9359,1948426.745,958,953256.9359,1948426.745,958,953256.9359,1948426.745,0.90309,0.30103,2.487369,1.948389,2.029569,1.647383,3.754849,0.015463,25,0.847674,5.114744,1.92773,4.812913,0,2.885183
953261.8092,1943035.508,959,953261.8092,1943035.508,959,953261.8092,1943035.508,0.60206,0.69897,2.948606,1.951698,1.883319,1.61066,4.454082,0.00852,4,0.25319,4.175715,1.776483,4.685742,1,2.909259
953278.3021,1943569.777,960,953278.3021,1943569.777,960,953278.3021,1943569.777,1.041393,0.778151,3.002845,2.774756,2.643911,1.61066,4.454082,0.00852,4,0.25319,4.175715,1.927627,4.645157,0.25,2.71753
953290.3464,1941852.646,961,953290.3464,1941852.646,961,953290.3464,1941852.646,1.041393,0,2.475512,2.834222,1.994132,1.593286,3.748259,0.004586,11,0.253508,4.203522,1.957559,4.518514,0,2.560955
953376.4031,1952789.872,962,953376.4031,1952789.872,962,953376.4031,1952789.872,1.041393,0,1.565787,2.452645,2.33681,1.632457,3.91579,0.008883,15,0.519739,4.929409,2.090364,5.037426,0,2.947062
953369.4054,1943634.36,963,953369.4054,1943634.36,963,953369.4054,1943634.36,1.079181,1,2.983933,2.833483,2.740207,1.61066,4.454082,0.00852,4,0.25319,4.175715,1.929215,4.658011,0,2.728796
953411.7195,1947257.464,964,953411.7195,1947257.464,964,953411.7195,1947257.464,0.778151,0.477121,2.472125,2.017863,1.778206,1.647383,3.754849,0.015463,25,0.847674,5.114744,2.10843,5.146128,0,3.037698
953468.2126,1948700.352,965,953468.2126,1948700.352,965,953468.2126,1948700.352,1,0.60206,1.918661,1.695568,1.769066,1.647383,3.754849,0.015463,25,0.847674,5.114744,1.999348,4.877947,0,2.878599
953467.6237,1942266.026,966,953467.6237,1942266.026,966,953467.6237,1942266.026,1.146128,0.845098,2.86665,2.794595,2.397237,1.609594,4.480116,0.011859,16,0.213795,4.277196,1.92814,4.491362,1,2.563222
953471.0136,1942583.961,967,953471.0136,1942583.961,967,953471.0136,1942583.961,0.90309,0.60206,2.890834,2.539208,2.347328,1.613842,4.597406,0.015228,5,0.228687,3.772615,1.92814,4.677607,0,2.749467
953548.2151,1942873.74,968,953548.2151,1942873.74,968,953548.2151,1942873.74,1.39794,0.477121,2.799593,2.363191,1.820393,1.61066,4.454082,0.00852,4,0.25319,4.175715,1.867678,4.617821,0,2.750143
953611.3684,1943918.909,969,953611.3684,1943918.909,969,953611.3684,1943918.909,0.778151,0.845098,3.00047,2.915598,2.82152,1.613842,4.055476,0.008065,18,0.234262,4.289879,1.929138,4.634967,0,2.705829
953617.4939,1941617.505,970,953617.4939,1941617.505,970,953617.4939,1941617.505,1.041393,0.60206,2.648739,2.786873,2.619088,1.593286,3.748259,0.004586,11,0.253508,4.203522,1.926908,4.667453,0,2.740545
953641.6856,1943427.482,971,953641.6856,1943427.482,971,953641.6856,1943427.482,1.342423,1.643453,2.793848,2.763736,2.704373,1.613842,4.055476,0.008065,18,0.234262,4.289879,1.913755,4.629171,0.083333,2.715416
953698.8883,1946701.421,972,953698.8883,1946701.421,972,953698.8883,1946701.421,1.556303,0.30103,2.948255,2.585404,1.920072,1.596597,3.990901,0.000857,9,0.301817,4.719861,2.022676,4.819544,1,2.796868
953766.6879,1946567.672,973,953766.6879,1946567.672,973,953766.6879,1946567.672,1.113943,0.845098,3.015026,2.726908,1.895583,1.596597,3.990901,0.000857,9,0.301817,4.719861,2.250105,5.275236,0,3.025131
953755.3391,1943644.792,974,953755.3391,1943644.792,974,953755.3391,1943644.792,1.230449,0.954243,2.840996,2.734225,2.649584,1.613842,4.055476,0.008065,18,0.234262,4.289879,1.927678,4.690196,0,2.762518
953803.6021,1943412.03,975,953803.6021,1943412.03,975,953803.6021,1943412.03,1.230449,0.477121,2.686087,2.62096,2.608568,1.613842,4.055476,0.008065,18,0.234262,4.289879,1.77862,4.482038,0.5,2.703418
953880.7514,1956847.438,976,953880.7514,1956847.438,976,953880.7514,1956847.438,0.778151,0.778151,3.441964,3.535044,1.916675,1.623249,3.344222,0.006532,16,0.329625,4.517684,2.378143,5.164977,0,2.786834
953828.3927,1946785.601,977,953828.3927,1946785.601,977,953828.3927,1946785.601,1.230449,0.477121,2.961042,2.556706,1.636483,1.596597,3.990901,0.000857,9,0.301817,4.719861,1.918159,4.854167,0,2.936008
953837.7643,1943394.981,978,953837.7643,1943394.981,978,953837.7643,1943394.981,1.361728,0,2.652185,2.582146,2.579699,1.613842,4.055476,0.008065,18,0.234262,4.289879,2.014184,4.614897,0,2.600713
953908.4994,1946883.194,979,953908.4994,1946883.194,979,953908.4994,1946883.194,1.20412,1,2.962148,2.536977,2.025709,1.596597,3.990901,0.000857,9,0.301817,4.719861,1.885378,4.7944,0,2.909022
953905.7301,1943990.889,980,953905.7301,1943990.889,980,953905.7301,1943990.889,1.079181,1.041393,2.972374,2.846174,2.567639,1.613842,4.055476,0.008065,18,0.234262,4.289879,1.929163,4.661832,0,2.732669
953990.2533,1956959.266,981,953990.2533,1956959.266,981,953990.2533,1956959.266,1.230449,0.477121,3.456136,3.535773,1.523309,1.623249,3.344222,0.006532,16,0.329625,4.517684,1.929061,4.556303,0,2.627242
954015.6992,1950313.09,982,954015.6992,1950313.09,982,954015.6992,1950313.09,0.477121,0,1.923995,2.804328,1.667127,1.617,4.359593,0.027282,12,0.193924,4.020775,1.904391,4.628389,0,2.723998
954047.6916,1946761.521,983,954047.6916,1946761.521,983,954047.6916,1946761.521,1.20412,0,3.041523,2.723272,2.00794,1.596597,3.990901,0.000857,9,0.301817,4.719861,1.776846,4.679428,0,2.902582
954087.6016,1950136.842,984,954087.6016,1950136.842,984,954087.6016,1950136.842,1.041393,0,2.425166,2.885104,2.125407,1.617,4.359593,0.027282,12,0.193924,4.020775,1.955207,4.469822,0,2.514615
954076.2228,1942929.205,985,954076.2228,1942929.205,985,954076.2228,1942929.205,0.69897,0.477121,2.046736,1.485541,1.614175,1.609594,4.480116,0.011859,16,0.213795,4.277196,2.051524,5.0083,0,2.956776
954126.6213,1951212.611,986,954126.6213,1951212.611,986,954126.6213,1951212.611,0.69897,0,1.943771,2.141501,1.753291,1.691081,3.888968,0.069024,18,1.905919,5.418044,2.163728,5.02735,0,2.863622
954127.6887,1944394.936,987,954127.6887,1944394.936,987,954127.6887,1944394.936,0.954243,1,3.106487,2.696236,2.309231,1.613842,4.055476,0.008065,18,0.234262,4.289879,1.929317,4.737987,0,2.80867
954177.9374,1946723.369,988,954177.9374,1946723.369,988,954177.9374,1946723.369,1.612784,1.079181,3.087046,2.74096,1.954537,1.596597,3.990901,0.000857,9,0.301817,4.719861,2.080843,4.820343,0,2.7395
954260.3493,1951120.555,989,954260.3493,1951120.555,989,954260.3493,1951120.555,0.60206,0.30103,1.39076,2.456918,1.84279,1.691081,3.888968,0.069024,18,1.905919,5.418044,2.263534,5.22792,0,2.964386
954282.567,1941809.684,990,954282.567,1941809.684,990,954282.567,1941809.684,1.380211,1.041393,1.833408,2.20911,1.941983,1.607455,4.174091,0.007391,25,0.260298,4.571814,1.929368,4.763428,0,2.83406
954374.8063,1943369.126,991,954374.8063,1943369.126,991,954374.8063,1943369.126,1.20412,1.146128,2.427227,2.139135,1.954261,1.591065,4.426727,0.006761,10,0.318003,4.65804,1.89134,4.822002,0,2.930662
954378.5474,1943557.988,992,954378.5474,1943557.988,992,954378.5474,1943557.988,1.146128,1.079181,2.65092,2.384034,1.913662,1.591065,4.426727,0.006761,10,0.318003,4.65804,1.972611,4.882741,0,2.91013
954374.0428,1941620.1,993,954374.0428,1941620.1,993,954374.0428,1941620.1,1.079181,1.079181,1.409584,2.567458,1.964992,1.607455,4.174091,0.007391,25,0.260298,4.571814,1.853193,4.768941,0,2.915748
954414.8757,1943095.9,994,954414.8757,1943095.9,994,954414.8757,1943095.9,1,0,1.567193,2.318109,1.558182,1.591065,4.426727,0.006761,10,0.318003,4.65804,1.471292,4.367836,0,2.896544
954437.5993,1944404.813,995,954437.5993,1944404.813,995,954437.5993,1944404.813,1.041393,0.60206,3.111122,2.774042,1.565607,1.58995,4.523183,0.005101,14,0.327308,4.630184,2.173856,5.021189,0,2.847333
954441.9947,1944314.924,996,954441.9947,1944314.924,996,954441.9947,1944314.924,0.954243,0,3.08033,2.827842,1.72178,1.58995,4.523183,0.005101,14,0.327308,4.630184,1.98073,4.862131,0,2.881401
954574.127,1942781.96,997,954574.127,1942781.96,997,954574.127,1942781.96,1.113943,0,2.252853,2.640698,1.83561,1.607455,4.174091,0.007391,25,0.260298,4.571814,1.976075,4.724276,1,2.748201
954678.6399,1944094.923,998,954678.6399,1944094.923,998,954678.6399,1944094.923,1.60206,0.477121,3.018395,2.932529,1.784502,1.58995,4.523183,0.005101,14,0.327308,4.630184,1.910571,4.676477,0,2.765906
954690.8335,1944264.638,999,954690.8335,1944264.638,999,954690.8335,1944264.638,1.591065,0.477121,3.082651,2.935874,1.703952,1.58995,4.523183,0.005101,14,0.327308,4.630184,2.118628,4.826075,0,2.707447
954746.3428,1944383.916,1000,954746.3428,1944383.916,1000,954746.3428,1944383.916,1.041393,0.60206,3.126951,2.915078,1.718726,1.58995,4.523183,0.005101,14,0.327308,4.630184,2.127234,4.977724,0,2.85049
954770.1503,1943474.174,1001,954770.1503,1943474.174,1001,954770.1503,1943474.174,1,0,2.734223,2.599097,1.716831,1.591065,4.426727,0.006761,10,0.318003,4.65804,1.925776,4.672098,0,2.746322
954807.254,1944681.777,1002,954807.254,1944681.777,1002,954807.254,1944681.777,1.612784,1.531479,3.114091,2.867084,2.17633,1.586587,4.125143,0.000297,7,0.317153,4.575892,1.860398,5.029384,0,3.168986
954936.3561,1955209.104,1003,954936.3561,1955209.104,1003,954936.3561,1955209.104,1.633468,0,3.074547,3.197225,1.854898,1.624282,3.818046,0.015417,11,0.250917,4.62995,1.687796,4.113943,0,2.426147
954899.5399,1944335.481,1004,954899.5399,1944335.481,1004,954899.5399,1944335.481,1.50515,0.845098,3.116982,2.988619,2.017679,1.58995,4.523183,0.005101,14,0.327308,4.630184,2.144802,4.983247,0,2.838445
955019.9438,1941854.495,1005,955019.9438,1941854.495,1005,955019.9438,1941854.495,1,0.90309,2.67261,2.904318,1.673549,1.61066,4.022772,0.005456,11,0.331251,4.624313,2.014268,4.89487,0,2.880602
955072.5322,1944015.362,1006,955072.5322,1944015.362,1006,955072.5322,1944015.362,0.954243,0.69897,3.062575,2.867371,1.791324,1.58995,4.523183,0.005101,14,0.327308,4.630184,2.306339,5.30103,0,2.994691
955110.841,1947183.423,1007,955110.841,1947183.423,1007,955110.841,1947183.423,1.113943,0.60206,3.123705,2.610846,2.125148,1.609594,3.707965,0.008816,5,0.29406,4.330678,2.194736,4.90309,0,2.708354
955231.8387,1943901.861,1008,955231.8387,1943901.861,1008,955231.8387,1943901.861,1,0,3.067963,2.778155,1.693186,1.591065,4.426727,0.006761,10,0.318003,4.65804,2.238673,5.145196,0,2.906523
955372.8815,1944424.585,1009,955372.8815,1944424.585,1009,955372.8815,1944424.585,1.079181,0,2.928575,3.021745,1.901826,1.583199,4.161179,0.002026,10,0.355061,4.766955,2.052617,4.790285,0,2.737668
955492.453,1945075.66,1010,955492.453,1945075.66,1010,955492.453,1945075.66,1.176091,0.60206,2.80268,2.865748,1.448518,1.568202,4.171174,0.0003,15,0.330836,4.719373,1.928498,4.89487,0,2.966372
955495.5767,1943875.456,1011,955495.5767,1943875.456,1011,955495.5767,1943875.456,1.079181,0,3.014524,2.792378,2.086504,1.591065,4.426727,0.006761,10,0.318003,4.65804,2.319252,5,0,2.680748
955503.1985,1944182.318,1012,955503.1985,1944182.318,1012,955503.1985,1944182.318,1.041393,0,2.931046,2.960548,2.094593,1.583199,4.161179,0.002026,10,0.355061,4.766955,2.151339,4.977724,1,2.826385
955522.2969,1944782.081,1013,955522.2969,1944782.081,1013,955522.2969,1944782.081,0.477121,0.69897,2.76226,2.878474,2.244981,1.568202,4.171174,0.0003,15,0.330836,4.719373,1.928242,5.078819,0,3.150577
955556.7566,1943853.32,1014,955556.7566,1943853.32,1014,955556.7566,1943853.32,1.041393,0,3.002116,2.796759,2.195978,1.591065,4.426727,0.006761,10,0.318003,4.65804,2.19293,4.913814,0,2.720884
955571.9572,1945401.942,1015,955571.9572,1945401.942,1015,955571.9572,1945401.942,1.568202,1.20412,2.87144,2.808643,2.38175,1.568202,4.171174,0.0003,15,0.330836,4.719373,2.04931,5.031687,0,2.982377
955662.6469,1954406.061,1016,955662.6469,1954406.061,1016,955662.6469,1954406.061,0.954243,0,2.89551,2.801912,1.242302,1.600973,4.243724,0.008558,18,0.179716,4.386321,1.917138,4.625827,0,2.708689
955665.1692,1954469.736,1017,955665.1692,1954469.736,1017,955665.1692,1954469.736,1.079181,0,2.923007,2.801759,1.728815,1.600973,4.243724,0.008558,18,0.179716,4.386321,1.925982,4.540329,0,2.614347
955680.5102,1954347.828,1018,955680.5102,1954347.828,1018,955680.5102,1954347.828,0.954243,0,2.862474,2.792024,1.574046,1.600973,4.243724,0.008558,18,0.179716,4.386321,2.029303,4.69897,1,2.669667
955643.5262,1942857.929,1019,955643.5262,1942857.929,1019,955643.5262,1942857.929,0.69897,0.954243,2.219458,2.402378,2.066102,1.600973,4.397419,0.007037,15,0.339379,4.573417,2.103225,5.18652,0,3.083295
955663.0514,1945180.871,1020,955663.0514,1945180.871,1020,955663.0514,1945180.871,1.50515,0.477121,2.724314,2.73639,1.842576,1.568202,4.171174,0.0003,15,0.330836,4.719373,1.755112,4.702431,0,2.947319
955746.765,1957668.407,1021,955746.765,1957668.407,1021,955746.765,1957668.407,0.954243,0.60206,3.423164,3.416637,1.791731,1.606381,3.948735,0.019953,12,0.25551,4.063258,2.036269,4.585461,0,2.549192
955745.9569,1954208.214,1022,955745.9569,1954208.214,1022,955745.9569,1954208.214,1.278754,0,2.762268,2.678395,2.078729,1.600973,4.243724,0.008558,18,0.179716,4.386321,1.773786,4.559907,0,2.786121
955688.0434,1942171.587,1023,955688.0434,1942171.587,1023,955688.0434,1942171.587,1.230449,0,1.254392,2.613669,2.009058,1.61066,4.022772,0.005456,11,0.331251,4.624313,1.965181,4.792577,0,2.827396
955702.7844,1942965.137,1024,955702.7844,1942965.137,1024,955702.7844,1942965.137,1.146128,0,2.458403,2.560809,2.351022,1.600973,4.397419,0.007037,15,0.339379,4.573417,2.044736,4.875061,0,2.830325
955712.7582,1943138.695,1025,955712.7582,1943138.695,1025,955712.7582,1943138.695,1.079181,0.778151,2.648882,2.67251,2.348388,1.600973,4.397419,0.007037,15,0.339379,4.573417,2.289856,5.123852,0,2.833996
955726.6543,1945411.181,1026,955726.6543,1945411.181,1026,955726.6543,1945411.181,1.568202,1.079181,2.814488,2.695549,1.96389,1.568202,4.171174,0.0003,15,0.330836,4.719373,1.893188,4.872246,0,2.979058
955727.0388,1944221.176,1027,955727.0388,1944221.176,1027,955727.0388,1944221.176,1.146128,0,2.805626,2.915495,1.928039,1.583199,4.161179,0.002026,10,0.355061,4.766955,2.387408,5.09691,1,2.709502
955805.7716,1954133.739,1028,955805.7716,1954133.739,1028,955805.7716,1954133.739,1.30103,0.60206,2.683907,2.582445,1.903902,1.600973,4.243724,0.008558,18,0.179716,4.386321,1.928908,4.752048,0,2.82314
955770.2507,1942031.248,1029,955770.2507,1942031.248,1029,955770.2507,1942031.248,1.544068,1,2.221916,2.753886,1.969443,1.61066,4.022772,0.005456,11,0.331251,4.624313,2.013217,4.838849,0,2.825632
955877.7402,1954140.978,1030,955877.7402,1954140.978,1030,955877.7402,1954140.978,1.20412,0.30103,2.649387,2.55547,1.812872,1.600973,4.243724,0.008558,18,0.179716,4.386321,1.689629,4.512509,0,2.82288
955877.5362,1944984.434,1031,955877.5362,1944984.434,1031,955877.5362,1944984.434,0.778151,1.477121,2.386907,2.559328,2.129159,1.568202,4.171174,0.0003,15,0.330836,4.719373,2.046395,5.199382,0.083333,3.152987
955951.8276,1954426.114,1032,955951.8276,1954426.114,1032,955951.8276,1954426.114,1.041393,0,2.83362,2.537408,2.07897,1.600973,4.243724,0.008558,18,0.179716,4.386321,2.132964,4.71265,0,2.579686
955964.1626,1949558.864,1033,955964.1626,1949558.864,1033,955964.1626,1949558.864,1.633468,0,3.146961,2.640306,1.73009,1.62941,3.912757,0.015474,39,0.283771,4.979658,2.095169,4.848189,0,2.75302
955955.0691,1945435.365,1034,955955.0691,1945435.365,1034,955955.0691,1945435.365,1.544068,0.60206,2.763641,2.474776,1.798672,1.575188,4.275743,0.000662,11,0.307552,4.623683,2.033504,4.968483,0,2.934979
956050.9768,1957948.273,1035,956050.9768,1957948.273,1035,956050.9768,1957948.273,1.20412,0.778151,3.349686,3.348834,2.304962,1.606381,3.948735,0.019953,12,0.25551,4.063258,1.992967,4.459133,0,2.466166
955989.9551,1944704.789,1036,955989.9551,1944704.789,1036,955989.9551,1944704.789,1.380211,0.69897,2.25025,2.600347,1.447515,1.583199,4.161179,0.002026,10,0.355061,4.766955,1.914474,4.798266,0,2.883792
956007.5367,1945778.005,1037,956007.5367,1945778.005,1037,956007.5367,1945778.005,1.568202,1.146128,2.94403,2.737544,2.146561,1.575188,4.275743,0.000662,11,0.307552,4.623683,1.948896,4.916912,0.333333,2.968016
956012.414,1945617.889,1038,956012.414,1945617.889,1038,956012.414,1945617.889,1.50515,0,2.86097,2.600644,2.391912,1.575188,4.275743,0.000662,11,0.307552,4.623683,2.028431,4.913782,0.5,2.885351
956014.1346,1942098.639,1039,956014.1346,1942098.639,1039,956014.1346,1942098.639,1.477121,0.90309,2.382015,2.783352,1.935098,1.61066,4.022772,0.005456,11,0.331251,4.624313,2.031522,4.865849,0,2.834327
956089.1847,1942996.625,1040,956089.1847,1942996.625,1040,956089.1847,1942996.625,1,0.30103,2.785658,2.770177,1.756339,1.605305,4.01952,0.00509,38,0.462166,5.057312,2.341316,5.374748,0,3.033432
956175.6067,1957735.331,1041,956175.6067,1957735.331,1041,956175.6067,1957735.331,1.146128,1,3.35881,3.339631,2.046685,1.606381,3.948735,0.019953,12,0.25551,4.063258,1.691949,4.255414,0.2,2.563465
956160.9585,1947797.99,1042,956160.9585,1947797.99,1042,956160.9585,1947797.99,1.079181,0.90309,2.319156,2.519321,1.898304,1.62941,3.912757,0.015474,39,0.283771,4.979658,2.104487,4.986772,0,2.882285
956232.6268,1945770.476,1043,956232.6268,1945770.476,1043,956232.6268,1945770.476,1.230449,0,2.900257,2.696088,2.337821,1.575188,4.275743,0.000662,11,0.307552,4.623683,1.777644,4.721811,0,2.944167
956244.4532,1942164.422,1044,956244.4532,1942164.422,1044,956244.4532,1942164.422,1.041393,1.20412,2.649295,2.861291,1.883228,1.61066,4.022772,0.005456,11,0.331251,4.624313,2.057248,4.966142,0,2.908894
956289.9422,1943096.408,1045,956289.9422,1943096.408,1045,956289.9422,1943096.408,1.079181,0,2.81722,2.765623,2.106674,1.605305,4.01952,0.00509,38,0.462166,5.057312,1.888629,4.718502,0,2.829873
956319.4422,1945559.803,1046,956319.4422,1945559.803,1046,956319.4422,1945559.803,1.556303,1.079181,2.75363,2.48156,2.120856,1.575188,4.275743,0.000662,11,0.307552,4.623683,2.035987,4.980468,0.083333,2.944481
956393.3307,1950057.35,1047,956393.3307,1950057.35,1047,956393.3307,1950057.35,1.079181,0,2.926772,1.657802,1.969675,1.623249,4.503764,0.016105,12,0.226027,5.591971,1.884229,4.507856,0,2.623627
956385.7805,1945836.996,1048,956385.7805,1945836.996,1048,956385.7805,1945836.996,1.278754,0,2.90886,2.549149,1.705099,1.575188,4.275743,0.000662,11,0.307552,4.623683,1.534407,4.579784,0,3.045377
956417.2689,1946052.698,1049,956417.2689,1946052.698,1049,956417.2689,1946052.698,1.544068,0,2.977132,2.455901,1.795022,1.575188,4.275743,0.000662,11,0.307552,4.623683,2.117329,5.03417,0,2.916841
956484.8436,1956828.627,1050,956484.8436,1956828.627,1050,956484.8436,1956828.627,0.954243,0,3.316449,3.237936,2.130585,1.62941,3.685416,0.031869,7,0.199833,3.785116,1.881613,4.357935,1,2.476322
956432.7469,1946250.116,1051,956432.7469,1946250.116,1051,956432.7469,1946250.116,1.544068,0.778151,2.985233,2.559897,1.705961,1.575188,4.275743,0.000662,11,0.307552,4.623683,2.021651,4.914441,0.166667,2.89279
956452.4483,1945935.453,1052,956452.4483,1945935.453,1052,956452.4483,1945935.453,1.50515,0.30103,2.941589,2.40695,1.691053,1.575188,4.275743,0.000662,11,0.307552,4.623683,2.04293,4.960354,0,2.917424
956515.1353,1957808.581,1053,956515.1353,1957808.581,1053,956515.1353,1957808.581,1,1.322219,3.300965,3.266,2.100345,1.606381,3.948735,0.019953,12,0.25551,4.063258,1.825953,4.406345,0,2.580392
956545.5997,1957335.51,1054,956545.5997,1957335.51,1054,956545.5997,1957335.51,0.845098,1.322219,3.309747,3.285641,1.916948,1.606381,3.948735,0.019953,12,0.25551,4.063258,1.778006,4.491362,0,2.713356
956508.1937,1946122.677,1055,956508.1937,1946122.677,1055,956508.1937,1946122.677,1.342423,0.69897,2.937733,2.352017,1.947137,1.575188,4.290629,0.004074,21,0.347659,4.801925,1.928857,4.830344,0.5,2.901487
956529.0365,1950082.579,1056,956529.0365,1950082.579,1056,956529.0365,1950082.579,1,0.30103,2.90516,1.841592,1.579173,1.62941,4.601154,0.02834,10,0.252975,3.707059,2.155488,4.78533,0,2.629842
956501.9456,1943342.485,1057,956501.9456,1943342.485,1057,956501.9456,1943342.485,1.20412,0.69897,2.570506,2.555458,2.070753,1.605305,4.01952,0.00509,38,0.462166,5.057312,1.995898,4.90309,0,2.907192
